valgus_left_mean,valgus_left_max,valgus_left_min,valgus_right_mean,valgus_right_max,valgus_right_min,valgus_asymmetry,torso_angle_mean,torso_angle_max,torso_angle_min,squat_depth_mean,squat_depth_max,squat_depth_min,label
136.71762830196317,177.31681618776804,62.59761194015178,149.2681202847477,171.25268186112905,87.30221567307271,12.550491982784536,148.71935528251578,170.39199960670587,128.06948386777057,-0.09132806095812052,0.0127509236335754,-0.1584276556968689,1
138.63310251576348,176.15112991645464,60.11894102611992,150.32463620139063,172.9601520219861,85.24353650543611,11.69153368562715,150.04694371234996,168.62361832919402,127.12740394395628,-0.09441727249309266,0.0166497230529785,-0.1618772745132446,1
137.15279099388405,177.67264963919573,62.29753067365848,149.70465833017812,172.59170789708097,87.36905327421576,12.551867336294066,149.31147821781082,168.70450916587222,128.3609215511839,-0.09185103236973936,0.016713261604309,-0.1587358713150024,1
141.09155208143508,177.18053641643334,66.44956870153739,150.905422664547,171.87648051394905,84.91885533407351,9.813870583111907,150.20499522466844,170.0271225034048,126.9256135424242,-0.0971081625847589,0.0128644108772277,-0.1615285277366638,1
136.29812561256068,176.60628353603784,66.64913417509848,148.15233009228913,172.12846317153233,94.0160871669464,11.854204479728452,147.56597040483706,169.77089585149298,125.98043769670184,-0.08959178302599033,0.0113990306854248,-0.1602114140987396,1
138.54518646618428,176.0520278770397,60.87511307113012,150.51367136934815,172.6250333604037,86.70972000936497,11.96848490316387,150.1926204646019,168.8583254634837,127.06461225245164,-0.09370221032036671,0.0160796046257019,-0.1586054861545562,1
136.62272192657474,177.08079727800114,61.11177379957519,149.2579205804158,171.36032035898648,87.85819340908176,12.635198653841059,148.54400725821432,170.1048347504588,127.27811182159655,-0.09135467509428656,0.0140656232833862,-0.1590757668018341,1
142.61535499850638,179.81447192995574,75.2746326860338,126.52745624699675,179.8348949108818,51.6877813949691,16.087898751509627,151.1482611839739,178.5349879677398,115.65758931226831,-0.09880056527425654,-0.0291903018951416,-0.1338987350463867,1
144.2269101014242,179.96896937502413,63.85093540910732,130.48302262654005,179.9964489773258,45.37971007153852,13.743887474884161,148.4684789107237,179.8041913501892,111.17056068367955,-0.10005226026054555,-0.0134664177894592,-0.1364427804946899,1
135.9646939176822,179.29962340859734,67.61593422356142,121.39781536175394,179.85263712863363,51.725523026941005,14.56687855592827,139.51830434053116,178.34513889684746,105.14432728292216,-0.09295137474934256,-0.0147144794464111,-0.1322264075279235,1
143.7768941005434,179.91824714089682,75.58453616145535,127.64960279085635,179.7831183537955,53.29649668527063,16.12729130968704,144.91144718613558,179.20965397365384,102.0103463660659,-0.09801477193832393,-0.0223205685615539,-0.13276207447052,1
142.65386128389588,179.9232143606318,66.17526944720275,129.11800070544422,179.783548797977,50.75448108456046,13.535860578451661,144.4562861627044,178.46702865980075,106.54416259062528,-0.09735406730689251,-0.0136088728904724,-0.1341726183891296,1
140.86774629217183,179.87844039401378,63.75049751016287,126.00385853746658,179.90109547071037,49.04941824492961,14.863887754705246,148.40720175810165,179.74462166725203,107.79634628697832,-0.0965655514172145,-0.0082361698150634,-0.1384764313697815,1
131.93152521555106,177.72751916173894,53.54403829024945,117.51290193987265,179.84114380068027,37.19655728008799,14.418623275678414,142.1529479548738,179.9927861868069,98.0593665593384,-0.08852346253996132,0.0003586411476135,-0.1379970908164978,1
143.40605019024036,179.14155178116218,73.91486561407459,131.07020291695454,179.9975480456235,47.35486907003571,12.335847273285822,150.99816062077508,179.55562497923805,112.36760813673612,-0.09855859866365788,-0.0253129005432128,-0.1310744285583496,1
139.77913115399338,179.94602910907656,70.87408432690042,121.18360540617653,179.4836595474255,51.03477836254916,18.59552574781685,147.1662364734605,179.20922490569143,108.13100343406396,-0.09274518672300841,-0.0159218311309814,-0.1334151625633239,1
146.3366049744454,179.8576622557549,73.49902509604946,129.14234480855814,179.77640170727244,47.68117154467927,17.194260165887272,149.3530767963271,179.94717461479885,103.68550627128435,-0.09962235185606723,-0.0220841169357299,-0.1323172450065612,1
147.05505587510422,179.71605116452076,79.54110562204848,128.92959618281938,179.9695408851065,50.168183882397706,18.125459692284835,148.80424703051742,179.6720575258799,109.54465363105729,-0.09871393999206682,-0.0221710801124572,-0.131881296634674,1
143.2781430852028,179.81898101847224,70.6561700505086,129.60208672249243,179.8420139784276,53.471940854907416,13.67605636271037,148.57804862778164,179.62230080586477,112.66110339238162,-0.09619488841608947,-0.0148310661315917,-0.1338983178138733,1
145.6583128565921,179.8942613862664,69.92600070027203,128.4248813665553,179.978114918028,48.90729150501991,17.233431490036793,150.89899977015406,179.85355831467172,108.82449507374464,-0.09872166227017128,-0.0153186917304992,-0.1326846480369568,1
150.05685198896586,179.8979684172615,56.37071083708378,137.4644572916668,179.5327756818209,42.81957308718552,12.592394697299056,154.60474919616018,179.14878488947636,106.0061453429435,-0.09982284637001469,-0.0125327110290527,-0.1267011165618896,1
139.7345686187947,179.98762215098023,55.68786464510809,122.54783598878325,179.51770701146586,42.38122300854173,17.18673263001145,144.1945311116285,179.85102393743963,107.81039149680647,-0.08923767412765111,-0.0021370649337768,-0.1283588409423828,1
147.93042675700124,179.92972178513165,53.12981315409366,136.34476278200083,179.94363449025766,42.65753299926067,11.585663975000415,150.49539779091228,179.65671958547975,107.08015176294488,-0.0971926625715483,0.0003625750541687,-0.1259600520133972,1
147.72220039530225,179.96187316300393,58.21161832397284,129.65860004692348,179.95703966759334,40.92226883571498,18.06360034837877,151.63044760177522,179.06780110597052,108.2646958665325,-0.09945671477364101,-0.0033296942710876,-0.1317232847213745,1
143.81529501268764,179.94197383848882,59.81780544757672,125.32408142089085,177.56248082893276,42.66441616903725,18.491213591796793,149.13375466875675,179.49630211754922,109.4846182302619,-0.09561924402972298,-0.0041373968124389,-0.1298699975013733,1
139.27445553102288,179.85325535002383,60.647771780765865,118.38034595754418,177.83705196275451,42.73724234461438,20.8941095734787,148.2424656510195,179.85768868753485,106.97894445448098,-0.09224569470915071,-0.0029319524765014,-0.1314432024955749,1
142.9954218871821,179.64360197795267,59.63004430104807,128.49506925136518,179.6930177422164,47.538135185725686,14.50035263581691,148.27016049215703,179.99724896324904,103.64829664160762,-0.09773949677484074,-0.0096020102500915,-0.1358774304389953,1
148.42762462875498,179.9084664772118,63.17705940515262,137.02876418451285,179.99601155659164,48.17158866218615,11.398860444242132,152.59313511420538,179.74116959629436,110.4254758321161,-0.10499104100560382,-0.0171889662742614,-0.1332830190658569,1
143.24492319500487,179.66105588963492,62.22005209560656,129.0578881463598,179.85814998197876,49.30051917597798,14.187035048645072,149.8031578269572,179.71832866138104,107.38440674649982,-0.09683730385520238,-0.012431263923645,-0.130756676197052,1
142.6125988016829,179.96810709422252,68.08479769200018,128.9038663399475,179.99905071081702,50.40190549662362,13.708732461735394,147.38095511619008,179.8705661713168,107.89402969195902,-0.10347276409779944,-0.0151367783546447,-0.1416724324226379,1
